2202	-0.6693
2203	-0.6611
2204	-0.6526
2205	-0.5076
2206	-0.6352
2207	-0.5771
2208	-0.6347
2209	-0.6458
2210	-0.5368
2211	-0.4474
2212	-0.4959
2213	-0.5338
2214	-0.4798
2215	-0.4928
2216	-0.5002
2217	-0.63
2218	-0.5664
2219	-0.5517
2220	-0.5457
2221	-0.7349
2222	-0.7549
2223	-0.7609
2224	-0.7322
2225	-0.7247
2226	-0.6783
2227	-0.6783
2228	-0.5465
2229	-0.7648
2230	-0.7477
2231	-0.6667
2232	-0.6879
2233	-0.7415
2234	-0.781
2235	-0.7151
2236	-0.6859
2237	-0.6041
2238	-0.6522
2239	-0.6933
2240	-0.603
2241	-0.6889
2242	-0.5908
2243	-0.5665
2244	-0.5665
2245	-0.5656
2246	-0.5207
2247	-0.5751
2248	-0.5228
2249	-0.6103
2250	-0.5893
2251	-0.6201
2252	-0.5744
2253	-0.6911
2254	-0.6582
2255	-0.5732
2256	-0.5008
2257	-0.4728
2258	-0.4717
2259	-0.4896
2260	-0.4124
2261	-0.4852
2262	-0.4337
2263	-0.2747
2264	-0.2981
2265	-0.2873
2266	-0.2655
2267	-0.3107
2268	-0.3418
2269	-0.434
2270	-0.4554
2271	-0.3945
2272	-0.3087
2273	-0.2651
2274	-0.4347
2275	-0.4347
2276	-0.4577
2277	-0.5551
2278	-0.5723
2279	-0.6033
2280	-0.5601
2281	-0.6004
2282	-0.6528
2283	-0.5872
2284	-0.5872
2285	-0.5872
2286	-0.5853
2287	-0.5612
2288	-0.6363
2289	-0.5668
2290	-0.6176
2291	-0.4992
2292	-0.4754
2293	-0.5771
2294	-0.5155
2295	-0.5957
2296	-0.6588
2297	-0.7759
2298	-0.8133
2299	-0.8265
2300	-0.8838
2301	-0.8005
2302	-0.7413
2303	-0.7215
2304	-0.5992
2305	-0.6265
2306	-0.5967
2307	-0.5179
2308	-0.5544
2309	-0.4596
2310	-0.5499
2311	-0.5517
2312	-0.7079
2313	-0.6686
2314	-0.7421
2315	-0.6681
2316	-0.5919
2317	-0.5949
2318	-0.6208
2319	-0.6411
2320	-0.5755
2321	-0.3897
2322	-0.3897
2323	-0.4146
2324	-0.4401
2325	-0.5118
2326	-0.4677
2327	-0.5832
2328	-0.5961
2329	-0.7474
2330	-0.7938
2331	-0.8492
2332	-0.7364
2333	-0.7192
2334	-0.6857
2335	-0.6523
2336	-0.6743
2337	-0.7053
2338	-0.795
2339	-0.7887
2340	-0.7848
2341	-0.7438
2342	-0.7299
2343	-0.7294
2344	-0.7539
2345	-0.6875
2346	-0.7365
2347	-0.6487
2348	-0.4486
2349	-0.6158
2350	-0.7914
2351	-0.6277
2352	-0.7704
2353	-0.7314
2354	-0.7508
2355	-0.7476
2356	-0.7258
2357	-0.7352
2358	-0.715
2359	-0.6698
2360	-0.6806
2361	-0.7004
2362	-0.7977
2363	-0.8118
2364	-0.9313
2365	-0.8891
2366	-0.8262
2367	-0.8223
2368	-0.7583
2369	-0.7704
2370	-0.7254
2371	-0.7468
2372	-0.6929
2373	-0.6214
2374	-0.7991
2375	-0.8315
2376	-0.7498
2377	-0.7498
2378	-0.7471
2379	-0.8165
2380	-0.6905
2381	-0.6969
2382	-0.7526
2383	-0.7051
2384	-0.8185
2385	-0.7195
2386	-0.7898
2387	-0.7488
2388	-0.771
2389	-0.5867
2390	-0.7076
2391	-0.5068
2392	-0.6171
2393	-0.6284
2394	-0.6816
2395	-0.689
2396	-0.703
2397	-0.771
2398	-0.7628
2399	-0.6844
2400	-0.5127
2401	-0.5029
2402	-0.5251
2403	-0.6642
2404	-0.6951
2405	-0.5862
2406	-0.6298
2407	-0.6342
2408	-0.5837
2409	-0.6807
2410	-0.6486
2411	-0.7193
2412	-0.6913
2413	-0.6603
2414	-0.6385
2415	-0.609
2416	-0.7077
2417	-0.5599
2418	-0.5447
2419	-0.5935
2420	-0.5935
2421	-0.6706
2422	-0.4659
2423	-0.4771
2424	-0.6219
2425	-0.6349
2426	-0.5584
2427	-0.5041
2428	-0.4773
2429	-0.4563
2430	-0.4817
2431	-0.5228
2432	-0.5397
2433	-0.5259
2434	-0.4129
2435	-0.3605
2436	-0.3945
2437	-0.4245
2438	-0.4445
2439	-0.5236
2440	-0.5206
2441	-0.4135
2442	-0.5232
2443	-0.5352
2444	-0.5562
2445	-0.4359
2446	-0.5878
2447	-0.6368
2448	-0.6005
2449	-0.6374
2450	-0.4888
2451	-0.432
2452	-0.3791
2453	-0.5193
2454	-0.5081
2455	-0.4815
2456	-0.5919
2457	-0.5548
2458	-0.5374
2459	-0.5938
2460	-0.6282
2461	-0.6282
2462	-0.7256
2463	-0.6888
2464	-0.6919
2465	-0.7478
2466	-0.6581
2467	-0.6581
2468	-0.7244
2469	-0.6899
2470	-0.5891
2471	-0.5886
2472	-0.7028
2473	-0.673
2474	-0.8427
2475	-0.8661
2476	-0.8066
2477	-0.86
2478	-0.8478
2479	-0.7325
2480	-0.795
2481	-0.7179
2482	-0.6689
2483	-0.6801
2484	-0.7191
2485	-0.6667
2486	-0.7499
2487	-0.7222
2488	-0.7722
2489	-0.8195
2490	-0.7423
2491	-0.7634
2492	-0.6531
2493	-0.6531
2494	-0.7626
2495	-0.7172
2496	-0.6366
2497	-0.5196
2498	-0.5159
2499	-0.5447
2500	-0.6069
2501	-0.6678
2502	-0.6427
2503	-0.6002
2504	-0.6377
2505	-0.6191
2506	-0.6793
2507	-0.5951
2508	-0.6911
2509	-0.6759
2510	-0.7172
2511	-0.697
2512	-0.5627
2513	-0.5474
2514	-0.6238
2515	-0.5348
2516	-0.726
2517	-0.6783
2518	-0.5475
2519	-0.5767
2520	-0.5056
2521	-0.5429
2522	-0.4214
2523	-0.4356
2524	-0.553
2525	-0.5142
2526	-0.5453
2527	-0.5453
2528	-0.522
2529	-0.6178
2530	-0.5642
2531	-0.5292
2532	-0.5222
2533	-0.6038
2534	-0.5005
2535	-0.653
2536	-0.7146
2537	-0.6922
2538	-0.7395
2539	-0.7806
2540	-0.7518
2541	-0.7506
2542	-0.7357
2543	-0.7304
2544	-0.8484
2545	-0.9157
2546	-0.8452
2547	-0.9457
2548	-0.9591
2549	-0.7795
2550	-0.7499
2551	-0.8797
2552	-0.9365
2553	-0.8345
2554	-0.8505
2555	-0.6777
2556	-0.6957
2557	-0.7558
2558	-0.8434
2559	-0.7303
2560	-0.7918
2561	-0.6395
2562	-0.6803
2563	-0.7495
2564	-0.7567
2565	-0.6725
2566	-0.6013
2567	-0.6178
2568	-0.6123
2569	-0.6096
2570	-0.5382
2571	-0.5959
2572	-0.6033
2573	-0.6652
2574	-0.7279
2575	-0.7958
2576	-0.914
2577	-0.6637
2578	-0.6802
2579	-0.6802
2580	-0.6917
2581	-0.6107
2582	-0.4945
2583	-0.5079
2584	-0.4981
2585	-0.5547
2586	-0.5873
2587	-0.6557
2588	-0.635
2589	-0.4863
2590	-0.6692
2591	-0.771
2592	-0.8091
2593	-0.8471
2594	-0.7781
2595	-0.7207
2596	-0.7024
2597	-0.7718
2598	-0.7606
2599	-0.8374
2600	-0.7718
2601	-0.6316
2602	-0.6466
2603	-0.6989
2604	-0.5983
2605	-0.6181
2606	-0.6499
2607	-0.865
2608	-0.8112
2609	-0.8018
2610	-0.577
2611	-0.5815
2612	-0.6553
2613	-0.6705
2614	-0.7144
2615	-0.7144
2616	-0.7236
2617	-0.5278
2618	-0.3856
2619	-0.4481
2620	-0.4954
2621	-0.573
2622	-0.5426
2623	-0.5308
2624	-0.5042
2625	-0.4506
2626	-0.4801
2627	-0.5842
2628	-0.5528
2629	-0.6027
2630	-0.4127
2631	-0.6079
2632	-0.6052
2633	-0.5965
2634	-0.6411
2635	-0.5834
2636	-0.498
2637	-0.4121
2638	-0.3616
2639	-0.5321
2640	-0.4437
2641	-0.538
2642	-0.7442
2643	-0.7674
2644	-0.8936
2645	-0.9296
2646	-0.9117
2647	-1.1
2648	-1.098
2649	-1.118
2650	-1.046
2651	-1.171
2652	-1.109
2653	-1.053
2654	-1.084
2655	-1.053
2656	-1.055
2657	-0.9954
2658	-0.996
2659	-1.104
2660	-1.121
2661	-1.04
2662	-0.9906
2663	-1.042
2664	-0.9627
2665	-1.005
2666	-1.046
2667	-1.046
2668	-0.9552
2669	-0.8829
2670	-0.7653
2671	-0.7488
2672	-0.7454
2673	-0.7927
2674	-0.8272
2675	-0.8011
2676	-0.84
2677	-0.8995
2678	-0.8995
2679	-0.918
2680	-0.7989
2681	-0.8537
2682	-0.8276
2683	-0.7263
2684	-0.897
2685	-0.7535
2686	-0.7862
2687	-0.638
2688	-0.6641
2689	-0.6503
2690	-0.5964
2691	-0.6443
2692	-0.6526
2693	-0.7396
2694	-0.7444
2695	-0.717
2696	-0.7516
2697	-0.7602
2698	-0.6384
2699	-0.7859
2700	-0.9574
2701	-0.7638
2702	-0.8695
2703	-0.886
2704	-0.8928
2705	-0.948
2706	-0.9236
2707	-0.8015
2708	-0.9987
2709	-0.9064
2710	-0.9054
2711	-0.8881
2712	-0.8112
2713	-0.7576
2714	-0.7725
2715	-0.7949
2716	-0.7949
2717	-0.7382
2718	-0.6772
2719	-0.83
2720	-0.7442
2721	-0.6464
2722	-0.7299
2723	-0.706
2724	-0.6386
2725	-0.7794
2726	-0.7086
2727	-0.6713
2728	-0.6762
2729	-0.6762
2730	-0.5845
2731	-0.7093
2732	-0.6574
2733	-0.6826
2734	-0.4822
2735	-0.4484
2736	-0.5134
2737	-0.5075
2738	-0.5117
2739	-0.6089
2740	-0.6045
2741	-0.6453
2742	-0.7424
2743	-0.6731
2744	-0.6658
2745	-0.705
2746	-0.737
2747	-0.7484
2748	-0.7488
2749	-0.6824
2750	-0.6899
2751	-0.6791
2752	-0.581
2753	-0.5867
2754	-0.561
2755	-0.624
2756	-0.6693
2757	-0.6252
2758	-0.7465
2759	-0.7483
2760	-0.7927
2761	-0.8197
2762	-0.6707
2763	-0.6445
2764	-0.6382
2765	-0.6793
2766	-0.6424
2767	-0.7365
2768	-0.6626
2769	-0.5822
2770	-0.6895
2771	-0.63
2772	-0.6445
2773	-0.7427
2774	-0.5792
2775	-0.6599
2776	-0.626
2777	-0.6721
2778	-0.6378
2779	-0.6902
2780	-0.6176
2781	-0.5979
2782	-0.5773
2783	-0.7892
2784	-0.8084
2785	-0.8279
2786	-0.8498
2787	-0.8915
2788	-0.8546
2789	-0.7544
2790	-0.7369
2791	-0.8171
2792	-0.8337
2793	-0.8566
2794	-0.8913
2795	-0.7932
2796	-0.8131
2797	-0.727
2798	-0.7302
2799	-0.7398
2800	-0.8606
2801	-0.8433
2802	-0.8887
2803	-0.7594
2804	-0.7647
2805	-0.7669
2806	-0.7625
2807	-0.7799
2808	-0.8064
2809	-0.6492
2810	-0.6797
2811	-0.6894
2812	-0.5713
2813	-0.5787
2814	-0.5921
2815	-0.5884
2816	-0.5133
2817	-0.5044
2818	-0.4561
2819	-0.5597
2820	-0.5513
2821	-0.4102
2822	-0.4781
2823	-0.4217
2824	-0.4946
2825	-0.5602
2826	-0.5688
2827	-0.6193
2828	-0.6706
2829	-0.5861
2830	-0.6059
2831	-0.6059
2832	-0.6948
2833	-0.763
2834	-0.7643
2835	-0.7477
2836	-0.6826
2837	-0.7052
2838	-0.7033
2839	-0.6893
2840	-0.6345
2841	-0.6043
2842	-0.5983
2843	-0.5983
2844	-0.4966
2845	-0.6012
2846	-0.6052
2847	-0.5771
2848	-0.6727
2849	-0.7073
2850	-0.596
2851	-0.4948
2852	-0.4163
2853	-0.5868
2854	-0.6182
2855	-0.664
2856	-0.6359
2857	-0.6114
2858	-0.6671
2859	-0.6845
2860	-0.6367
2861	-0.6367
2862	-0.682
2863	-0.7331
2864	-0.7721
2865	-0.7377
2866	-0.862
2867	-0.7497
2868	-0.6959
2869	-0.6867
2870	-0.6373
2871	-0.6848
2872	-0.7637
2873	-0.75
2874	-0.7364
2875	-0.7236
2876	-0.8839
2877	-0.8508
2878	-0.7784
2879	-0.8251
2880	-0.6982
2881	-0.6801
2882	-0.6127
2883	-0.5653
2884	-0.609
2885	-0.6941
2886	-0.6603
2887	-0.5884
2888	-0.6727
2889	-0.5851
2890	-0.6566
2891	-0.6488
2892	-0.6518
2893	-0.5944
2894	-0.5257
2895	-0.4735
2896	-0.5021
2897	-0.5736
2898	-0.7392
2899	-0.9055
2900	-0.9948
2901	-0.9376
2902	-1.124
2903	-1.027
2904	-0.8592
2905	-0.7464
2906	-0.7929
2907	-0.7929
2908	-0.7617
2909	-0.7499
2910	-0.8212
2911	-0.7647
2912	-0.7312
2913	-0.7859
2914	-0.8952
2915	-0.675
2916	-0.6789
2917	-0.6784
2918	-0.7314
2919	-0.6996
2920	-0.6996
2921	-0.607
2922	-0.6497
2923	-0.6894
2924	-0.6672
2925	-0.5785
2926	-0.6766
2927	-0.7679
2928	-0.8361
2929	-0.8825
2930	-0.7725
2931	-0.7425
2932	-0.7359
2933	-0.7699
2934	-0.6532
2935	-0.6454
2936	-0.7214
2937	-0.6532
2938	-0.6056
2939	-0.7464
2940	-0.6669
2941	-0.6983
2942	-0.7302
2943	-0.5172
2944	-0.5172
2945	-0.7025
2946	-0.7025
2947	-0.6477
2948	-0.5707
2949	-0.6706
2950	-0.6758
2951	-0.6179
2952	-0.5988
2953	-0.6208
2954	-0.6418
2955	-0.4482
2956	-0.4064
2957	-0.4129
2958	-0.3238
2959	-0.4364
2960	-0.3979
2961	-0.3675
2962	-0.3999
2963	-0.4833
2964	-0.5322
2965	-0.4514
2966	-0.4514
2967	-0.4037
2968	-0.3177
2969	-0.3467
2970	-0.4037
2971	-0.4155
2972	-0.4511
2973	-0.4934
2974	-0.648
2975	-0.6147
2976	-0.5009
2977	-0.6577
2978	-0.6536
2979	-0.6107
2980	-0.6152
2981	-0.6597
2982	-0.6481
2983	-0.6065
2984	-0.5258
2985	-0.5054
2986	-0.4754
2987	-0.5917
2988	-0.5323
2989	-0.6158
2990	-0.6781
2991	-0.7718
2992	-0.7791
2993	-0.7221
2994	-0.7221
2995	-0.7469
2996	-0.826
2997	-0.7808
2998	-0.7778
2999	-0.7963
3000	-0.9805
2001	1.817
2002	1.862
2003	1.88
2004	1.918
2005	1.926
2006	1.972
2007	1.722
2008	2.13
2009	2.26
2010	2.244
2011	2.234
2012	2.121
2013	1.956
2014	1.881
2015	2.162
2016	2.103
2017	2.07
2018	2.03
2019	2.056
2020	2.154
2021	2.278
2022	2.387
2023	2.322
2024	2.072
2025	2.101
2026	1.646
2027	1.851
2028	2.008
2029	1.777
2030	1.933
2031	1.752
2032	2.012
2033	1.812
2034	1.699
2035	1.919
2036	1.904
2037	2.007
2038	1.828
2039	2.124
2040	2.283
2041	2.0
2042	2.135
2043	2.108
2044	2.393
2045	2.668
2046	2.602
2047	2.265
2048	2.608
2049	2.347
2050	2.244
2051	2.357
2052	2.272
2053	2.342
2054	2.144
2055	2.018
2056	2.013
2057	2.186
2058	1.961
2059	2.131
2060	2.205
2061	1.981
2062	1.943
2063	2.523
2064	2.247
2065	2.471
2066	2.451
2067	2.238
2068	2.357
2069	2.059
2070	1.925
2071	1.921
2072	2.179
2073	2.179
2074	2.179
2075	2.193
2076	2.251
2077	2.262
2078	2.072
2079	1.894
2080	1.819
2081	1.839
2082	1.759
2083	1.905
2084	1.921
2085	1.872
2086	1.515
2087	1.579
2088	1.725
2089	1.633
2090	1.541
2091	1.28
2092	1.187
2093	1.004
2094	1.14
2095	1.169
2096	1.45
2097	1.264
2098	1.407
2099	1.462
2100	1.423
2101	1.59
2102	1.469
2103	1.361
2104	1.361
2105	1.218
2106	1.59
2107	1.313
2108	1.424
2109	1.335
2110	1.378
2111	1.535
2112	1.954
2113	2.024
2114	1.833
2115	1.504
2116	1.346
2117	1.509
2118	1.454
2119	1.844
2120	1.912
2121	1.974
2122	2.065
2123	1.914
2124	1.914
2125	1.932
2126	2.088
2127	1.891
2128	2.049
2129	2.002
2130	1.837
2131	1.943
2132	1.943
2133	2.013
2134	2.163
2135	2.132
2136	2.101
2137	1.819
2138	2.013
2139	2.137
2140	1.872
2141	1.707
2142	1.741
2143	1.667
2144	1.924
2145	1.852
2146	1.897
2147	1.885
2148	1.657
2149	1.664
2150	1.681
2151	1.775
2152	1.652
2153	1.553
2154	1.853
2155	1.874
2156	1.956
2157	1.854
2158	1.93
2159	1.989
2160	1.734
2161	1.739
2162	1.509
2163	1.403
2164	2.144
2165	2.432
2166	2.36
2167	2.289
2168	2.075
2169	2.147
2170	1.931
2171	1.955
2172	1.922
2173	1.86
2174	1.583
2175	1.623
2176	1.623
2177	1.595
2178	1.599
2179	1.757
2180	1.555
2181	1.338
2182	1.334
2183	1.31
2184	1.339
2185	1.179
2186	1.611
2187	1.83
2188	1.67
2189	1.723
2190	1.76
2191	1.604
2192	1.611
2193	1.707
2194	1.979
2195	2.121
2196	1.84
2197	1.555
2198	1.475
2199	1.846
2200	1.772
2201	1.96
2202	1.655
2203	1.882
2204	1.961
2205	1.924
2206	1.989
2207	1.752
2208	1.873
2209	1.929
2210	1.57
2211	1.374
2212	1.549
2213	1.654
2214	1.454
2215	1.436
2216	1.585
2217	1.616
2218	1.709
2219	1.561
2220	1.827
2221	1.959
2222	2.06
2223	2.161
2224	2.012
2225	2.16
2226	1.93
2227	1.848
2228	1.345
2229	1.917
2230	1.976
2231	1.746
2232	1.736
2233	2.105
2234	2.152
2235	1.93
2236	1.889
2237	1.919
2238	1.795
2239	1.912
2240	1.729
2241	1.883
2242	1.627
2243	1.585
2244	1.585
2245	1.602
2246	1.602
2247	1.544
2248	1.786
2249	1.887
2250	1.741
2251	1.933
2252	1.859
2253	2.052
2254	1.846
2255	1.728
2256	1.495
2257	1.436
2258	1.387
2259	1.648
2260	1.238
2261	1.369
2262	1.258
2263	0.9798
2264	0.7667
2265	0.8863
2266	0.8863
2267	0.9097
2268	0.9178
2269	1.312
2270	1.421
2271	1.188
2272	1.125
2273	0.8744
2274	1.23
2275	1.271
2276	1.235
2277	1.494
2278	1.56
2279	1.705
2280	1.705
2281	1.781
2282	1.773
2283	1.651
2284	1.524
2285	1.82
2286	1.664
2287	1.631
2288	1.668
2289	1.607
2290	1.663
2291	1.486
2292	1.444
2293	1.696
2294	1.468
2295	1.837
2296	2.009
2297	2.097
2298	2.128
2299	2.504
2300	2.522
2301	2.423
2302	2.388
2303	2.032
2304	1.725
2305	1.795
2306	1.692
2307	1.507
2308	1.608
2309	1.556
2310	1.606
2311	1.869
2312	2.101
2313	2.155
2314	2.278
2315	2.138
2316	1.738
2317	1.894
2318	1.856
2319	1.96
2320	1.625
2321	1.46
2322	1.185
2323	1.339
2324	1.609
2325	1.524
2326	1.653
2327	1.768
2328	1.893
2329	2.192
2330	2.296
2331	2.241
2332	2.156
2333	2.063
2334	2.069
2335	2.006
2336	1.98
2337	2.147
2338	2.074
2339	2.194
2340	2.354
2341	2.373
2342	2.247
2343	2.282
2344	2.216
2345	2.088
2346	1.961
2347	1.888
2348	1.429
2349	1.59
2350	2.076
2351	1.894
2352	2.16
2353	2.244
2354	2.22
2355	2.193
2356	2.164
2357	1.973
2358	2.158
2359	2.133
2360	2.112
2361	2.204
2362	2.287
2363	2.468
2364	2.642
2365	2.366
2366	2.182
2367	2.47
2368	2.402
2369	2.543
2370	2.109
2371	2.156
2372	1.945
2373	2.023
2374	2.214
2375	2.473
2376	2.347
2377	2.14
2378	2.395
2379	2.395
2380	1.966
2381	2.017
2382	2.257
2383	2.268
2384	2.126
2385	2.094
2386	2.129
2387	2.092
2388	2.34
2389	2.073
2390	2.214
2391	1.912
2392	1.993
2393	1.947
2394	1.949
2395	1.969
2396	2.235
2397	2.201
2398	2.201
2399	1.871
2400	1.476
2401	1.463
2402	1.677
2403	1.885
2404	1.693
2405	1.729
2406	1.72
2407	1.927
2408	1.842
2409	2.093
2410	2.003
2411	2.025
2412	2.044
2413	1.893
2414	1.773
2415	2.023
2416	2.061
2417	1.699
2418	1.721
2419	1.741
2420	1.768
2421	1.952
2422	1.663
2423	1.396
2424	1.925
2425	1.86
2426	1.712
2427	1.457
2428	1.532
2429	1.497
2430	1.51
2431	1.63
2432	1.586
2433	1.539
2434	1.409
2435	1.131
2436	1.308
2437	1.278
2438	1.24
2439	1.199
2440	1.356
2441	1.276
2442	1.353
2443	1.494
2444	1.513
2445	1.306
2446	1.64
2447	1.912
2448	1.801
2449	1.878
2450	1.601
2451	1.378
2452	1.31
2453	1.312
2454	1.246
2455	1.458
2456	1.803
2457	1.5
2458	1.646
2459	1.694
2460	1.903
2461	1.8
2462	1.878
2463	2.078
2464	2.072
2465	2.061
2466	1.886
2467	2.147
2468	1.945
2469	1.738
2470	1.738
2471	1.792
2472	1.86
2473	1.921
2474	2.398
2475	2.299
2476	2.304
2477	2.4
2478	2.348
2479	2.024
2480	2.124
2481	2.288
2482	1.888
2483	1.874
2484	1.904
2485	1.837
2486	1.972
2487	2.183
2488	2.118
2489	2.373
2490	2.053
2491	1.704
2492	2.037
2493	1.923
2494	2.204
2495	2.034
2496	1.771
2497	1.469
2498	1.724
2499	1.444
2500	1.694
2501	1.915
2502	1.871
2503	1.83
2504	1.681
2505	1.708
2506	1.733
2507	2.143
2508	1.88
2509	1.937
2510	2.024
2511	2.099
2512	1.589
2513	1.67
2514	1.536
2515	1.637
2516	1.893
2517	1.822
2518	1.6
2519	1.649
2520	1.441
2521	1.425
2522	1.138
2523	1.413
2524	1.529
2525	1.457
2526	1.604
2527	1.6
2528	1.657
2529	1.631
2530	1.602
2531	1.66
2532	1.685
2533	1.75
2534	1.492
2535	1.969
2536	2.005
2537	1.989
2538	2.154
2539	2.123
2540	2.251
2541	2.052
2542	2.108
2543	2.28
2544	2.414
2545	2.487
2546	2.534
2547	2.77
2548	2.712
2549	2.295
2550	2.226
2551	2.462
2552	2.379
2553	2.344
2554	2.215
2555	1.936
2556	2.04
2557	2.03
2558	2.277
2559	2.06
2560	2.26
2561	2.093
2562	2.239
2563	2.424
2564	2.294
2565	2.057
2566	1.926
2567	1.883
2568	1.853
2569	1.9
2570	1.753
2571	1.676
2572	1.918
2573	2.111
2574	2.079
2575	2.436
2576	2.499
2577	2.028
2578	2.096
2579	2.063
2580	2.008
2581	1.977
2582	1.6
2583	1.375
2584	1.504
2585	1.638
2586	1.735
2587	1.545
2588	1.805
2589	1.756
2590	2.098
2591	2.284
2592	2.541
2593	2.331
2594	2.068
2595	2.186
2596	2.17
2597	2.223
2598	2.321
2599	2.581
2600	2.125
2601	2.015
2602	2.195
2603	2.062
2604	1.812
2605	1.766
2606	1.969
2607	2.127
2608	2.224
2609	2.088
2610	1.834
2611	1.71
2612	1.946
2613	1.955
2614	1.965
2615	2.017
2616	2.184
2617	1.159
2618	0.9204
2619	1.318
2620	1.552
2621	1.552
2622	1.59
2623	1.269
2624	1.449
2625	1.391
2626	1.643
2627	1.734
2628	1.548
2629	1.644
2630	1.459
2631	1.406
2632	1.64
2633	1.639
2634	1.958
2635	1.696
2636	1.444
2637	1.278
2638	1.13
2639	1.439
2640	1.391
2641	1.671
2642	2.103
2643	2.475
2644	2.508
2645	2.455
2646	2.795
2647	2.878
2648	3.095
2649	3.198
2650	3.035
2651	3.212
2652	3.15
2653	3.143
2654	3.097
2655	2.793
2656	3.06
2657	2.81
2658	2.722
2659	2.899
2660	2.73
2661	2.778
2662	2.813
2663	2.875
2664	2.809
2665	2.991
2666	2.968
2667	2.779
2668	2.468
2669	2.284
2670	2.223
2671	2.182
2672	2.384
2673	2.321
2674	2.557
2675	2.363
2676	2.363
2677	2.497
2678	2.431
2679	2.524
2680	2.497
2681	2.558
2682	2.471
2683	1.995
2684	2.475
2685	2.247
2686	2.224
2687	1.868
2688	1.879
2689	1.821
2690	1.838
2691	1.852
2692	2.014
2693	2.267
2694	2.331
2695	2.157
2696	2.17
2697	2.333
2698	2.063
2699	2.288
2700	2.644
2701	2.505
2702	2.57
2703	2.733
2704	2.844
2705	2.728
2706	2.523
2707	2.485
2708	2.691
2709	2.516
2710	2.451
2711	2.314
2712	2.457
2713	2.435
2714	2.426
2715	2.131
2716	2.115
2717	2.297
2718	2.207
2719	2.167
2720	2.21
2721	1.923
2722	2.13
2723	2.011
2724	2.066
2725	2.108
2726	2.232
